Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
67	-175.70848	4.0875955	-169.05408	-182.24298	-167.98695	8.42673	-154.26025	-183.08997	100.0	100.0	100499	-222.1638	3.9285662	-210.4996	-238.39915	-222.16391	3.9286432	-210.65549	-237.883	-1.2744073	0.44993684	1.3124962	-6.4588976	221.61255	0.4254628	504.7744650840759
68	-177.65521	4.4384093	-169.72382	-183.90744	-167.9733	7.691557	-155.49162	-181.6604	100.0	100.0	101999	-222.8111	3.966559	-211.14009	-239.17966	-222.81097	3.9671273	-211.03542	-238.29576	-1.2704563	0.46319953	1.3253503	-6.149637	222.25519	0.4135338	512.6198315620422
69	-175.58316	7.3692517	-160.7936	-183.86398	-170.63065	10.838305	-155.4726	-187.23251	100.0	100.0	103499	-223.43042	4.006413	-211.95982	-240.01405	-223.43042	4.0060396	-212.0105	-239.26842	-1.2677286	0.46603385	1.8946927	-6.686658	222.87775	0.42462838	520.5062861442566
70	-174.1928	4.7615333	-165.87141	-182.55786	-169.65036	8.62041	-152.53625	-182.69444	100.0	100.0	104999	-223.99344	4.061205	-212.22026	-240.88148	-223.99368	4.0603094	-212.33212	-240.39644	-1.2667316	0.4639449	1.7497754	-5.803074	223.44313	0.4350267	528.5399463176727
71	-174.80322	4.972441	-168.50148	-186.99786	-166.3132	13.321125	-136.9675	-179.06328	100.0	100.0	106499	-224.50906	4.07178	-212.75574	-240.73723	-224.50891	4.072159	-212.89052	-240.856	-1.2676361	0.464576	1.8445249	-6.3579597	223.95302	0.42157796	536.3428602218628
72	-173.55022	4.523988	-164.64139	-180.26881	-166.46451	14.444061	-139.69884	-185.46559	100.0	100.0	107999	-224.9873	4.105537	-213.00848	-241.90782	-224.98738	4.1056347	-213.2657	-241.74796	-1.2670954	0.4708085	1.5253115	-7.1860585	224.4323	0.41600886	544.2179100513458
73	-176.27696	4.72869	-166.09578	-182.67653	-163.65967	10.00474	-145.90573	-177.36899	100.0	100.0	109499	-225.46739	4.1365504	-213.55186	-242.63261	-225.46747	4.136729	-213.8435	-242.18275	-1.2664384	0.46902123	1.4313719	-5.9162717	224.91841	0.42673397	552.0527064800262
74	-174.93832	4.5189304	-166.5713	-182.2159	-168.41006	10.860452	-153.60121	-190.85683	100.0	100.0	110999	-225.90283	4.129742	-214.18066	-242.638	-225.90283	4.1301937	-214.29611	-242.75067	-1.2660474	0.46955433	1.078532	-6.288522	225.35225	0.41608188	559.8715884685516
75	-174.87407	6.7743874	-161.19888	-189.00087	-168.77176	10.811126	-144.5922	-185.90326	100.0	100.0	112499	-226.36115	4.161749	-214.54303	-244.29959	-226.36115	4.1611013	-214.14569	-243.24615	-1.2633026	0.47447073	1.0566278	-7.005204	225.80891	0.42800647	567.7140686511993
76	-176.40274	5.8542633	-169.02621	-191.50229	-166.68887	12.0854435	-136.43495	-182.32033	100.0	100.0	113999	-226.73792	4.1707683	-215.2173	-245.80104	-226.7379	4.1707535	-215.2042	-244.05789	-1.2655324	0.46970412	1.4922194	-6.0385656	226.18155	0.4184176	575.5992751121521
77	-176.24222	7.5747304	-160.415	-193.172	-165.38849	9.765507	-147.77647	-178.68187	100.0	100.0	115499	-227.12538	4.181663	-215.65637	-244.4723	-227.12547	4.1822844	-215.4125	-244.34464	-1.2623875	0.47444072	1.6220164	-5.5954885	226.56616	0.42469546	583.4132447242737
78	-174.34392	4.954425	-166.25874	-184.00679	-168.07883	10.455384	-152.21571	-187.99919	100.0	100.0	116999	-227.45766	4.2285686	-215.56468	-244.46332	-227.4577	4.2287683	-215.44559	-244.63152	-1.2645936	0.4741574	2.0281253	-5.4117656	226.90204	0.4211661	591.1729261875153
79	-174.10112	6.475175	-163.02629	-186.13203	-165.15207	8.921367	-153.86586	-180.52515	100.0	100.0	118499	-227.78197	4.281937	-215.68631	-247.16068	-227.78197	4.282341	-215.24309	-245.7742	-1.2585748	0.48285457	1.2907314	-7.737713	227.22844	0.44876066	598.9633753299713
80	-174.61743	7.0866036	-162.88084	-186.49377	-159.77467	6.4993305	-149.60747	-171.26329	100.0	100.0	119999	-228.09544	4.3069215	-216.3251	-245.57361	-228.09552	4.308774	-216.29271	-245.69624	-1.2576753	0.48345673	2.0205798	-6.4370594	227.53323	0.41849548	606.7425601482391
81	-176.9723	5.335737	-169.44635	-186.92412	-169.21823	12.522213	-137.69167	-184.06589	100.0	100.0	121499	-228.3612	4.3279524	-216.61624	-246.52342	-228.36125	4.3281775	-216.5839	-246.22989	-1.2577103	0.48300982	1.397316	-5.7477727	227.79686	0.4367142	614.6094288825989
82	-175.26057	7.4358935	-159.21408	-188.16739	-165.09918	8.097841	-156.4983	-180.85191	100.0	100.0	122999	-228.64389	4.3562193	-216.45781	-247.32307	-228.64378	4.3567047	-216.47858	-246.78261	-1.2582818	0.4865695	1.6365571	-6.000469	228.07658	0.44002074	622.3732461929321
83	-174.303	4.786054	-161.73236	-182.5329	-167.19342	6.0080905	-159.1665	-178.68517	100.0	100.0	124499	-228.8596	4.368731	-216.50395	-248.22804	-228.85973	4.3696275	-216.40681	-247.25621	-1.2561175	0.483846	1.277276	-5.915535	228.29932	0.4417876	630.2345795631409
84	-174.3481	6.0338693	-163.6513	-182.9968	-162.61859	10.088838	-146.82683	-180.6618	100.0	100.0	125999	-229.07002	4.3723145	-216.99663	-248.18895	-229.06998	4.3736653	-217.14577	-247.26561	-1.2565657	0.48920253	1.2575324	-6.3028564	228.50392	0.428688	638.0282678604126
85	-175.95099	5.525308	-166.12914	-184.8881	-165.62479	11.772073	-152.00505	-186.32094	100.0	100.0	127499	-229.28342	4.390439	-217.19876	-248.89531	-229.28334	4.391082	-216.99318	-247.9117	-1.2515317	0.4979761	2.252757	-6.4992027	228.71706	0.4175021	645.9802253246307
