Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
78	-291.03342	172.39778	-78.099815	-592.8133	-287.83856	105.5378	-121.69967	-419.69827	100.0	100.0	116999	-702.53076	210.41228	-314.3877	-1860.565	-702.5233	210.38689	-305.42276	-1866.0303	1.4749247	1.7895654	19.00196	-9.6284685	702.26276	389.25266	571.3381118774414
79	-321.5621	148.23308	-94.21933	-655.9665	-304.05682	180.0441	-58.62472	-764.33295	100.0	100.0	118499	-698.7236	211.2507	-311.71082	-1838.7848	-698.722	211.21735	-299.67456	-1836.722	1.4954993	1.7968547	25.931286	-10.882752	698.58374	391.07468	579.0119917392731
80	-261.88248	114.06254	-54.863564	-517.17096	-301.13516	185.40645	-74.560585	-733.2475	100.0	100.0	119999	-692.7462	210.76686	-305.1685	-1847.8593	-692.7417	210.72867	-286.6546	-1838.9415	1.5083075	1.7905155	19.857468	-9.797786	692.4443	394.9204	586.6613390445709
81	-266.2104	186.40233	-112.83289	-890.1258	-307.35587	151.69772	-67.79656	-480.91205	100.0	100.0	121499	-686.936	211.84323	-299.56378	-1851.1412	-686.93195	211.79517	-277.43405	-1853.7712	1.5109484	1.7702675	18.136497	-9.753409	686.6612	391.20532	594.3489463329315
82	-267.41565	137.68774	-58.878036	-579.85236	-265.04233	125.58767	-93.63859	-547.66345	100.0	100.0	122999	-678.26166	210.49637	-291.58313	-1828.4076	-678.2598	210.453	-262.52377	-1836.2433	1.5124792	1.7831463	34.953537	-10.748335	677.931	384.73416	602.0083084106445
83	-216.76039	90.19648	-65.10663	-360.27283	-243.3927	102.26359	-56.86549	-429.7542	100.0	100.0	124499	-674.04785	209.54271	-283.88763	-1825.5656	-674.0431	209.4993	-267.70328	-1818.9425	1.5089091	1.8039112	21.873356	-9.91112	673.7746	384.17004	609.6767485141754
84	-252.00656	181.10278	-46.950165	-769.8239	-363.80573	159.8802	-170.31592	-689.33795	100.0	100.0	125999	-666.58405	209.2815	-285.93613	-1813.5922	-666.5848	209.22629	-276.21542	-1808.7443	1.4997448	1.7795075	22.208836	-9.639624	666.3604	372.32468	617.3321752548218
85	-273.27786	154.53786	-72.38178	-609.82764	-296.47894	88.59017	-160.84853	-494.80334	100.0	100.0	127499	-661.85895	208.6661	-280.6128	-1822.8702	-661.8628	208.59683	-274.65338	-1814.3196	1.4814837	1.7731802	22.377363	-10.639688	661.6012	369.0941	624.9967334270477
86	-279.09634	170.146	-55.2882	-643.4236	-240.9078	120.48477	-90.43667	-522.9761	100.0	100.0	128999	-654.84045	208.46336	-264.36978	-1823.2029	-654.8449	208.39014	-240.16112	-1825.7039	1.4782479	1.7756573	21.462603	-9.616712	654.74646	375.36176	632.7117836475372
87	-335.92468	161.5993	-64.85007	-764.01697	-287.9072	92.5986	-168.67636	-477.2011	100.0	100.0	130499	-651.0603	208.88956	-261.74805	-1822.1089	-651.06067	208.84648	-257.1561	-1828.5779	1.4729267	1.7637376	18.933922	-9.999835	650.9963	377.74466	640.4111435413361
