Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
48	-679.41736	542.7398	-83.137	-2012.6432	-712.8292	569.1429	-172.70862	-2248.6604	100.0	100.0	71999	-2795.6355	1257.9619	-841.7827	-8379.113	-2795.6777	1257.5104	-801.64325	-8379.057	3.4510179	2.3384233	31.200188	-6.4249487	2793.4802	8369.355	379.16859221458435
49	-1469.551	852.3706	-245.39977	-3160.0676	-1455.0017	946.7483	-338.32642	-3344.0144	100.0	100.0	73499	-2774.0913	1251.1722	-830.7919	-8391.331	-2774.1045	1250.8047	-841.0887	-8367.883	3.476292	2.3616164	25.230358	-7.706256	2772.0493	8603.541	386.6087281703949
50	-719.4796	348.73526	-214.62819	-1362.624	-1399.5758	832.58246	-244.07143	-2523.4587	100.0	100.0	74999	-2756.3972	1237.4899	-818.06134	-8345.328	-2756.3762	1237.1082	-846.291	-8467.137	3.4387696	2.385122	33.399277	-6.664009	2754.8276	8274.0205	394.0757009983063
51	-950.24097	415.42444	-331.86258	-1728.401	-1059.5963	928.9896	-194.56483	-3401.2668	100.0	100.0	76499	-2736.5554	1231.1687	-824.3814	-8173.562	-2736.581	1230.7452	-839.6969	-8229.989	3.3800313	2.3041255	40.208076	-8.660595	2735.7178	8240.77	401.57634830474854
52	-687.1857	423.27698	-106.81663	-1623.435	-950.16064	438.16312	-356.55453	-1980.8113	100.0	100.0	77999	-2726.8513	1230.7612	-835.741	-8055.1606	-2726.8513	1230.293	-853.0976	-8211.301	3.3663044	2.3434799	42.40845	-9.230119	2725.9849	8173.7275	409.10879588127136
53	-648.6311	361.82492	-204.9953	-1678.3345	-602.75525	363.6095	-163.19788	-1483.1693	100.0	100.0	79499	-2699.0898	1218.8019	-874.1283	-8132.8354	-2699.115	1218.4303	-866.0534	-8071.251	3.3835971	2.3891575	35.261463	-7.9870567	2698.0378	7953.5435	416.6207945346832
54	-902.193	514.08954	-140.65015	-1664.0079	-967.38	543.9419	-375.7909	-1964.5005	100.0	100.0	80999	-2680.9814	1206.258	-836.02496	-8003.9746	-2680.9807	1205.8156	-844.9971	-8107.6616	3.3932166	2.408739	37.837093	-8.459066	2679.928	7882.74	424.2768087387085
55	-958.6086	608.78296	-236.81099	-1965.9445	-1366.4604	1089.8004	-222.6199	-3984.272	100.0	100.0	82499	-2653.7979	1192.8792	-849.7133	-8072.843	-2653.8003	1192.514	-850.79016	-8135.088	3.389217	2.3772302	50.292725	-10.287941	2652.8044	7579.7246	432.0646471977234
56	-866.6122	444.84003	-205.07355	-1982.241	-990.8045	565.0266	-206.30365	-2334.0483	100.0	100.0	83999	-2641.753	1187.7887	-827.63214	-7949.906	-2641.7573	1187.4456	-875.02295	-7902.9233	3.4013584	2.3751783	34.847305	-8.028082	2641.0615	7554.8335	439.7987334728241
57	-756.7214	537.79584	-105.3144	-1859.3917	-774.3463	340.1492	-75.301216	-1349.2755	100.0	100.0	85499	-2613.2646	1172.0142	-835.0409	-7925.524	-2613.2314	1171.687	-874.464	-7979.658	3.3416636	2.376532	37.07553	-8.135033	2612.8572	7480.8667	447.71717381477356
58	-709.8182	328.0164	-195.5323	-1280.0872	-1326.6091	677.5701	-540.85376	-2753.5786	100.0	100.0	86999	-2591.6296	1165.2502	-805.684	-7882.9053	-2591.6667	1164.8372	-812.2751	-7747.511	3.3642824	2.4296353	33.734615	-10.201789	2590.7366	7369.668	455.6277847290039
59	-844.9411	654.4208	-154.03116	-2795.235	-682.45026	468.23367	-90.89437	-1445.7418	100.0	100.0	88499	-2575.4954	1152.8949	-807.99976	-7871.1387	-2575.4548	1152.5664	-821.6203	-7819.875	3.3056004	2.3233263	31.431068	-9.492788	2574.6658	7238.5986	463.3252007961273
60	-926.7614	489.13602	-298.72214	-1893.6149	-998.7704	673.6153	-318.92633	-2662.4153	100.0	100.0	89999	-2556.9946	1148.0107	-761.3661	-7771.1523	-2557.0186	1147.6447	-793.9337	-7873.9062	3.3497355	2.3853548	28.549646	-9.792572	2556.9934	7075.285	470.95341968536377
61	-871.932	545.97516	-215.02603	-1979.6934	-684.7484	448.0723	-118.71493	-1753.6862	100.0	100.0	91499	-2537.7844	1147.0602	-753.7376	-7713.5337	-2537.767	1146.7416	-772.08044	-7856.498	3.3433497	2.4078186	31.177202	-9.414556	2537.5513	7141.308	478.6657626628876
62	-863.0148	652.4147	-263.5293	-2652.9924	-608.16943	625.8208	-115.42401	-2314.854	100.0	100.0	92999	-2509.1387	1137.0175	-744.64343	-7740.848	-2509.1335	1136.7203	-786.98486	-7725.2144	3.339371	2.3725383	30.468147	-8.1728735	2508.0742	7025.2847	486.36804389953613
63	-1167.7007	898.1535	-104.09007	-3336.8567	-808.3477	588.0	-141.63058	-1997.1995	100.0	100.0	94499	-2486.0173	1127.7151	-752.5085	-7643.8096	-2486.0227	1127.4082	-753.6317	-7774.36	3.3164108	2.46009	34.435703	-9.027852	2484.7551	6928.1245	494.108154296875
64	-711.43805	637.265	-131.78258	-2801.2976	-802.57135	484.7994	-309.17313	-1943.8959	100.0	100.0	95999	-2453.4016	1118.611	-781.3544	-7591.4966	-2453.3818	1118.3328	-808.5016	-7787.7974	3.3493114	2.5074344	34.96848	-7.8235683	2452.8066	6815.384	501.83697748184204
65	-944.19135	499.48923	-404.7678	-2117.713	-921.48566	1114.7028	-105.74899	-3866.4482	100.0	100.0	97499	-2432.9155	1116.0012	-709.8358	-7570.2524	-2432.89	1115.6753	-744.3158	-7646.4014	3.3364089	2.4934108	38.544262	-9.884098	2431.9402	6786.956	509.5629949569702
