Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
64	-189.71284	2.1324847	-185.21336	-192.37634	-190.38565	3.070147	-182.79088	-193.48276	100.0	100.0	95999	-25.594627	0.3062998	-24.389265	-27.142326	-25.59461	0.30858603	-24.390306	-27.234175	-1.366013	0.16622739	-0.79797196	-5.0773726	24.942953	0.04217599	482.30860233306885
65	-190.88023	1.9934946	-187.62793	-194.22522	-191.1801	2.5713284	-186.62315	-196.18335	100.0	100.0	97499	-25.595562	0.3068002	-24.438337	-27.312674	-25.59562	0.3085399	-24.423153	-27.369925	-1.3664054	0.16734704	-0.8653269	-7.054406	24.942646	0.042507984	490.37767720222473
66	-190.01031	1.840541	-186.84988	-193.5445	-189.56268	3.0841079	-185.58205	-196.07426	100.0	100.0	98999	-25.59619	0.30505738	-24.41299	-27.257687	-25.596176	0.30715278	-24.397497	-27.386316	-1.3666463	0.16669711	-0.7475805	-6.022293	24.942646	0.041850433	498.5297255516052
67	-190.28146	2.20887	-185.8991	-193.70366	-189.23306	2.501932	-182.59215	-191.3539	100.0	100.0	100499	-25.589855	0.30541977	-24.389782	-27.335049	-25.589888	0.30728337	-24.368263	-27.39166	-1.3664438	0.1689668	-0.7980342	-6.234253	24.93662	0.042092375	506.5738923549652
68	-190.26744	1.8255892	-186.64203	-194.71417	-191.11598	1.6953273	-187.6405	-193.22963	100.0	100.0	101999	-25.584824	0.3055422	-24.417488	-27.209898	-25.584803	0.30757853	-24.434923	-27.20799	-1.3666127	0.16797103	-0.81301785	-4.841008	24.93176	0.041052397	514.6310913562775
69	-190.62175	2.753216	-184.68015	-194.02336	-191.21913	1.8794271	-189.35387	-194.91397	100.0	100.0	103499	-25.582901	0.30642706	-24.483688	-27.017374	-25.5829	0.3085462	-24.410105	-27.146982	-1.3661311	0.16747713	-0.7612138	-5.619501	24.930264	0.041525107	522.6904926300049
70	-191.14058	1.8786376	-188.42429	-195.68723	-189.9887	3.1540816	-183.11177	-194.75154	100.0	100.0	104999	-25.581848	0.30358595	-24.36257	-27.206938	-25.581861	0.3057483	-24.356855	-27.373259	-1.3659791	0.16793026	-0.7647953	-5.396184	24.928274	0.04122674	530.7258853912354
71	-189.59883	1.5608644	-186.96661	-192.58725	-190.83995	2.96926	-184.67406	-195.13635	100.0	100.0	106499	-25.57984	0.30552134	-24.423672	-27.080591	-25.579865	0.30758634	-24.417635	-27.093513	-1.36685	0.16685085	-0.6350858	-5.7548485	24.925377	0.042416945	538.7778160572052
72	-190.99297	2.3388894	-185.50081	-195.65996	-190.76321	3.1790197	-183.4707	-194.53773	100.0	100.0	107999	-25.577269	0.30762914	-24.448074	-27.21457	-25.577278	0.30959108	-24.417934	-27.304491	-1.3670039	0.17113842	-0.6605747	-7.2510633	24.923025	0.04157778	546.8396039009094
73	-190.50172	1.4870533	-188.10742	-193.93321	-191.0474	2.27505	-187.89493	-194.38959	100.0	100.0	109499	-25.578217	0.3038471	-24.404867	-27.11925	-25.578238	0.30535424	-24.452631	-27.041555	-1.3667144	0.16874266	-0.842463	-5.453967	24.924953	0.040849768	554.9541139602661
74	-190.5323	1.3600827	-188.28683	-193.76666	-188.35008	4.3804317	-180.44391	-194.92358	100.0	100.0	110999	-25.575932	0.30288777	-24.3641	-27.054144	-25.575933	0.3050712	-24.420324	-27.102282	-1.3672749	0.16846158	-0.8466158	-4.9460297	24.922144	0.04179107	563.034508228302
75	-190.53482	1.3926097	-187.72296	-193.453	-190.07846	1.6583979	-187.70312	-193.9004	100.0	100.0	112499	-25.577877	0.30198634	-24.444883	-27.151169	-25.577908	0.30444688	-24.431967	-27.141085	-1.3662765	0.16708076	-0.862998	-6.1545706	24.924843	0.039596688	571.245539188385
76	-191.07132	1.6684755	-188.02153	-193.4793	-192.06099	1.9340191	-189.31566	-196.31519	100.0	100.0	113999	-25.578806	0.30429786	-24.425356	-27.136505	-25.578814	0.30607626	-24.426483	-27.147776	-1.3668776	0.16666932	-0.74674654	-5.805838	24.925438	0.041124642	579.3683936595917
77	-190.861	1.7511846	-186.67416	-194.18509	-189.23955	3.7955294	-180.05644	-194.3282	100.0	100.0	115499	-25.57905	0.3027532	-24.395317	-27.20285	-25.579046	0.30469567	-24.455027	-27.208296	-1.366103	0.16497761	-0.81742954	-4.843588	24.92561	0.040594675	587.416300535202
78	-190.65387	1.366704	-188.06726	-193.11769	-190.26732	2.2316892	-187.58409	-195.7478	100.0	100.0	116999	-25.5795	0.30228284	-24.382511	-27.013725	-25.579514	0.30456394	-24.438469	-26.918852	-1.3667412	0.16629486	-0.9359131	-5.145833	24.925005	0.040788654	595.4350287914276
79	-189.8962	1.5225145	-186.84966	-192.76797	-193.07553	1.4214414	-190.61229	-195.15364	100.0	100.0	118499	-25.581764	0.30289334	-24.45707	-27.1299	-25.581789	0.30434528	-24.484612	-26.9211	-1.3669206	0.16550864	-0.8420565	-6.5821414	24.928545	0.040894624	603.4156210422516
80	-190.52982	1.141578	-188.38614	-192.57047	-190.62305	2.9859521	-184.21817	-195.14516	100.0	100.0	119999	-25.57886	0.30353406	-24.445004	-27.325108	-25.57886	0.30575642	-24.417412	-27.176483	-1.3663125	0.1668152	-0.8885553	-5.525794	24.924932	0.040721063	611.4887919425964
81	-190.20941	1.744113	-185.2256	-192.50873	-190.24496	2.4711988	-185.68953	-194.0066	100.0	100.0	121499	-25.578424	0.3039372	-24.44832	-27.141428	-25.578436	0.30581364	-24.453888	-27.153938	-1.3663387	0.16679409	-0.8766093	-4.765565	24.92574	0.041095242	619.5109901428223
82	-190.48337	1.6090515	-188.28853	-193.92227	-192.07011	2.8154924	-187.142	-195.06674	100.0	100.0	122999	-25.577757	0.30016857	-24.434002	-27.016771	-25.577778	0.302016	-24.39895	-26.89882	-1.3669492	0.16732614	-0.89630914	-5.116417	24.92375	0.041205373	627.5243964195251
83	-190.13043	1.694568	-186.33727	-193.5052	-189.57196	2.7391174	-183.1173	-194.1425	100.0	100.0	124499	-25.57932	0.29949954	-24.40989	-27.24036	-25.579287	0.3011364	-24.440903	-27.073036	-1.366823	0.16602811	-0.88717437	-4.7203665	24.925484	0.04064054	635.5631754398346
84	-190.63124	1.6937765	-185.90193	-193.15831	-190.53073	2.4113538	-184.4196	-193.713	100.0	100.0	125999	-25.577738	0.29839578	-24.443998	-26.960035	-25.577755	0.30022922	-24.457493	-27.01946	-1.3671004	0.16959655	-0.2702813	-5.681343	24.923615	0.04035317	643.6508481502533
